/wiki/Transcript:The_Boy_in_the_Iceberg
Aang,"Wow, you look beautiful."
Toph,"Don't talk to the commoners, Katara. First rule of society."
Katara,"We'll get in the party, and then find a way to let you in through the side gate."
Smellerbee,"Jet, we need to talk."
Jet,"What‌? Oh great, it's you guys. Where have you been‌?  I could use some help with surveillance here!"
Smellerbee,"We've been talking,  and we think you're becoming obsessed with this. It's not healthy."
Jet,"Oh, really? You both think this?"
Smellerbee,We came here to make a fresh start. But you won't let this go. Even though there is no real proof!
Jet,"Well, maybe if you'd help me!"
Smellerbee,"Jet, you gotta stop this."
Jet,"Maybe you've forgotten why we need to start over.  Maybe you've forgotten about how the Fire Nation left us all homeless‌. How they wiped out all the people we loved. If you don't want to help me, I'll get the evidence on my own."
Customer,This is the best tea in the city!
Iroh,The secret ingredient is love.
Pao,I think you're due for a raise.
Jet,I'm tired of waiting!  These two men are firebenders!
Jet,"I know they're firebenders, I saw the old man heating his tea!"
Customer,He works in a tea shop.
Jet,He's a firebender! I'm telling you!
Customer,"Drop your swords, boy. Nice and easy."
Jet,"You'll have to defend yourself. Then everyone will know. Go ahead, show them what you can do."
Zuko,You want a show? I'll give you a show!
Guard,Invitation please.
Toph,I think this will do.
Guard,"No entry without an invitation. Step out of line, please."
Toph,"Look, the Pangs and the Yum Soon Hans are waiting in there for us! I'm going to have to tell them who didn't let me in."
Guard,Step out of line please.
Katara,"Sir, I'm sorry to bother you, but my cousin lost our invitations.  She's blind.  Do you think you could help us? Our family's inside and I'm sure they're very worried."
Long Feng,"I am honored, please come with me."
Older guest,He's taking all the good stuff!
Younger guest,Quiet! You don't know what I had to do to get seats this near the bear!
Long Feng,"It's beautiful, isn't it?  By the way, I'm Long Feng. I'm a cultural minister to the king."
Katara,"I'm Kwa Mai, and this is ... Dum.  Ow!"
Long Feng,Now where is your family? I'd love to meet them.
Katara,"Uh ... I don't see them right now, but I'm sure we'll find them soon.  Thanks for all your help."
Long Feng,"Don't worry, as your escort it would be dishonorable to abandon you ladies without finding your family first. We'll keep looking."
Aang,Where are they?
Sokka,"Look, I came up with a back-up plan.  We dress Momo like a ghost, okay?  He flies by the guards, creating a distraction. Then, we blast a hole in the wall-"
Aang,Or we could go in as these guys. Toph said we might pass as busboys!
Sokka,Okay ...  But remember that Momo ghost plan. I think it's a winner.
Jet,You must be getting tired of using those swords.  Why don't you go ahead and firebend at me?
Iroh,"Please, son, you're confused! You don't know what you're doing!"
Jet,Bet you wish he'd help you out with a little fire blast right now.
Zuko,You're the one who needs help.
Jet,You see that‌?!  The Fire Nation is trying to silence me.  It'll never happen.
Aang,Where are Toph and Katara?
Sokka,Forget them! Just keep an eye out for the king.
Aang,I don't know what he looks like.
Sokka,"You know, royal, flowing robe, fancy jewelry."
Aang,That could be anyone!
Toph,"Another crab puff, please."
Aang,You found us!
Toph,"I'd know your little footsteps anywhere, Twinkle Toes."
Sokka,Thanks for letting us in!
Katara,"Sorry, but the guy who escorted us in won't let us out of his sight!"
Sokka,What guy?
Joo Dee,"What are you doing here? You have to leave immediately, or we will be in terrible trouble!"
Sokka,Not until we see the king.
Joo Dee,You don't understand. You must go.
Guest,Aarrrh! Oh!
Aang,"Sorry. No, don't shout."
Guest,The Avatar! I didn't know the Avatar would be here.
Sokka,You keep their attention while I look for the king.
Aang,"Watch this, everybody!"
Dai Li agent,Drop your weapons.
Jet,"Arrest them,  they're firebenders!"
Iroh,"This poor boy is confused, we're just simple refugees."
Pao,"This young man wrecked my tea shop, and assaulted my employees!"
Customer,"It's true sir, we saw the whole thing. This crazy kid attacked the finest tea maker in the city."
Iroh,"Oh, ho, ho. That's very sweet."
Dai Li agent,"Come with us, son."
Jet,You don't understand! They're Fire Nation! You have to believe me!
Sokka,Aang! The Earth King!
Aang,"Greetings, Your Majesty."
Sokka,"Hey, let me go!"
Long Feng,"Avatar, it is a great honor to meet you.  I am Long Feng, Grand Secretariat of Ba Sing Se and head of the Dai Li. I'd like to talk to you. Your friends will be waiting for us in the library."
Sokka,Why won't you let us talk to the king? We have information that could defeat the Fire Nation!
Long Feng,The Earth King has no time to get involved with political squabbles and the day to day minutia of military activities.
Aang,This could be the most important thing he's ever heard.
Long Feng,"What's most important to his royal majesty is maintaining the cultural heritage of Ba Sing Se. All his duties relate to issuing decrees on such matters. It's my job to oversee the rest of the city's resources, including the military."
Katara,So the king is just a figurehead.
Toph,He's your puppet!
Long Feng,"Oh, no, no. His Majesty is an icon, a god to his people. He can't sully his hands with the hourly change of an endless war."
Sokka,But we found out about a solar eclipse that will leave the Fire Nation defenseless. You could lead an invasion ...
Long Feng,Enough! I don't want to hear your ridiculous plan.  It is the strict policy of Ba Sing Se that the war not be mentioned within the walls.  Constant news of an escalating war will throw the citizens of Ba Sing Se into a state of panic.
Jet,"You have to believe me, they're firebenders! They won't stop until they win the War."
Dai Li agent,"Calm down, you're safe now."
Long Feng,"Our economy would be ruined, our peaceful way of life – our traditions – would disappear."
Dai Li agent,There's no war in Ba Sing Se.
Jet,What're you talking about?  Where do you think all the refugees come from? You can't hide it!
Long Feng,"In silencing talk of conflict, Ba Sing Se remains a peaceful, orderly utopia: the last one on Earth."
Dai Li agent,"There is no war within the walls. Here we are safe. Here, we are free."
Katara,You can't keep the truth from all these people. They have to know.
Aang,I'll tell them! I'll make sure everyone knows!
Long Feng,"Until now, you've been treated as our honored guest.  But from now on, you will be watched every moment by Dai Li agents. If you mention the War to anyone, you will be expelled from the city.  I understand you've been looking for your bison.  It would be quite a shame if you were not able to complete your quest.  Now, Joo Dee will show you to your home."
Joo Dee replacement,"Come with me, please."
Katara,What happened to Joo Dee?
Joo Dee replacement,I'm Joo Dee.  I'll be your host as long as you're in our wonderful city.
/wiki/Transcript:The_Tales_of_Ba_Sing_Se
Katara,Toph! Aren't you gonna get ready for the day?
Toph,I'm ready.
Katara,"You're not gonna wash up? You've got a little dirt on your ... everywhere, actually."
Toph,"You call it dirt, I call it a healthy coating of earth!"
Katara,Hmm ...  You know what we need? A girl's day out!
Toph,Do I have to?!
Katara,It'll be fun!
Toph,The Fancy Lady Day Spa?  Sounds like my kinda place.
Katara,Are you ready for some serious pampering?
Toph,"Sure, Katara, whatever you say. As long as they don't touch my feet."
Toph,"Well, that wasn't so bad. I'm not usually into that stuff but I actually feel ... girly."
Katara,I'm glad. It's about time we did something fun together.
Girl with umbrella,"Wow, great make-up."
Toph,Thanks.
Girl with umbrella,For a clown!
Katara,"Don't listen to them, let's just keep walking."
Star,I think she looks cute. Like that time we put a sweater on your pet poodle monkey.
Third girl,"Good one, Star."
Katara,"Let's go, Toph."
Toph,"No, no, that was a good one. Like your poodle monkey.  You know what else is a good one?"
Katara,Now that was funny.
Katara,Those girls don't know what they're talking about.
Toph,"It's okay. One of the good things about being blind, is I don't have to waste my time worrying about appearance.  I don't care what I look like. I'm not looking for anyone's approval. I know who I am."
Katara,"That's what I really admire about you, Toph. You're so strong, and confident, and self-assured.  And I know it doesn't matter, but ...  You're really pretty."
Toph,I am?
Katara,"Yeah, you are."
Toph,"I'd return the compliment, but I've no idea how you look like.  Thank you, Katara."
Katara,Ow!
Shop owner,"If this is for a romantic picnic, may I suggest this lavender one?"
Iroh,"No, it's not a romantic picnic, but it is a special occasion.  The moon flower likes partial shade."
Boy's mother,Shhh. It's okay. Shhh.
Iroh,"Leaves from the vine, falling so slow. Like fragile, tiny shells, drifting in the foam. Little soldier boy, come marching home. Brave soldier boy, comes marching home."
Huge round angry face,Hey!
Iroh,"It is usually best to admit mistakes when they occur, and seek to restore honor."
Huge round angry face,"When I'm through with you kids, the window won't be the only thing that's broken."
Iroh,But not this time. Run!
Tycho,"You, give me all your money!"
Iroh,What are you doing?
Tycho,I'm mugging you!
Iroh,With that stance?
Tycho,"Huh? What're you talking about? Just give me your money, old man!"
Iroh,"With a poor stance, you are unbalanced, and you can be easily knocked over."
Iroh,"With a solid stance, you are a much more serious threat.  Much better! But to tell you the truth, you do not look like the criminal type."
Tycho,I know. I'm ...  I'm just confused.
Tycho,So you really think I could be a good masseur?
Iroh,Of course!
Tycho,This is so great. No one has ever believed in me.
Iroh,"While it is always best to believe in oneself, a little help from others can be a great blessing."
Iroh,"Happy birthday, my son.  If only I could have helped you.  Leaves from the vine, falling so slow. Like fragile, tiny shells, drifting in the foam. Little soldier boy, come marching home. Brave soldier boy, comes marching home."
Aang,"Hey there, fellow. You look hungry."
Kenji,They are hungry.  The Dai Li won't give me any money because the kids stopped coming. And the kids won't come because my zoo's nasty and broke.
Aang,What kinda animal is that?
Kenji,"Oh, that's a rabaroo. I wish I could get her a big open prairie like she likes.  I'd let her hop away to happiness."
Aang,Let's do it!
Kenji,Say again?
Aang,There's a big open space right outside the walls of the city.
Kenji,But how're you gonna transport all these wild critters?
Aang,"Don't worry, I'm great with animals."
Cabbage merchant,"My cabba-  Oh, forget it."
Aang,This was so much easier in my head.
Kenji,But you have to open this gate.
Guard,Or what?
Kenji,Or that!
Guard #2,Open the gate!
Aang,"Well, Mr. Zookeeper, how do you like your new facilities?"
Kenji,"Excellent job, Avatar. You should think about working with animals for a living."
